# id 	 z 	 t0 	 x0 	 x1 	 c
1282 4.847923e-01 4.828884e+01 4.496983e-06 3.000000e+00 3.196387e-01
1283 7.217922e-01 6.276304e+01 1.535830e-06 3.529741e-01 -2.994516e-01
1284 8.492522e-01 9.627975e+01 -8.913087e-08 -2.999987e+00 7.561810e-02
1285 6.820520e-01 6.401639e+01 1.702197e-06 2.469393e+00 -2.035608e-01
1286 7.641357e-01 6.035737e+01 2.555852e-06 2.151527e+00 1.434901e-01
1287 9.207044e-01 -5.792620e+01 4.661880e-05 -3.000000e+00 3.799942e-01
1288 3.360703e-01 -6.806459e+01 4.990263e-06 -3.000000e+00 5.000000e-01
1289 7.412953e-01 6.167422e+01 2.814262e-06 2.329738e+00 -2.399355e-01
1290 6.285307e-01 5.756949e+01 6.401869e-06 -7.066218e-01 -1.318263e-01
1291 6.169938e-01 -8.127256e+01 1.961493e-05 8.354457e-02 -5.000000e-01
1292 6.929294e-01 6.445865e+01 5.605486e-06 4.932811e-02 -5.000000e-01
1293 8.489425e-01 3.877591e+01 6.999934e-07 1.316530e+00 -1.853053e-01
1294 3.329954e-01 6.020904e+01 8.405811e-06 3.000000e+00 -3.052760e-02
1295 6.327605e-01 4.264221e+01 5.796295e-06 -3.000000e+00 1.079241e-01
1296 9.845457e-01 5.913691e+01 9.485273e-07 6.011576e-01 -2.432928e-01
1297 4.855043e-01 5.309806e+01 4.195691e-06 3.000000e+00 1.811037e-01
1298 5.387133e-01 3.174015e+01 2.486859e-06 3.000000e+00 -1.880594e-01
1299 4.630883e-01 4.785948e+01 3.013743e-06 3.000000e+00 1.538014e-01
1300 9.352933e-01 4.006205e+01 2.943937e-06 3.574772e-01 -1.454516e-01
1301 8.648124e-01 -7.910532e+01 9.254633e-06 6.792083e-02 -4.041171e-01
1302 2.485354e-01 6.924719e+01 1.218181e-06 1.349762e+00 4.537999e-01
1303 1.056387e+00 -5.789005e+01 1.257291e-05 7.497110e-02 -3.636177e-01
1304 8.630370e-01 5.270374e+01 4.750527e-06 1.770708e-01 -3.087882e-01
1305 4.680115e-01 -2.043239e+01 5.395893e-06 3.000000e+00 1.365420e-01
1306 5.271176e-01 6.153892e+01 1.044045e-06 2.914676e+00 -2.878307e-01
1307 1.285507e+00 9.449852e+01 -4.545155e-05 -6.163158e-01 -2.315170e-01
1308 4.188310e-01 -9.833800e+01 9.477687e-06 2.999993e+00 -4.280493e-01
1309 8.472313e-01 4.110827e+01 7.571113e-07 2.740751e+00 -8.773593e-02
1310 4.710644e-01 -8.624326e+01 9.168220e-05 -3.062630e-01 -4.999998e-01
1311 4.955825e-01 3.937829e+01 1.989851e-06 3.000000e+00 1.416576e-01
1312 1.003886e+00 6.848682e+01 2.977685e-06 3.487350e-01 -2.059487e-01
1313 9.197446e-01 -2.578699e+01 2.809069e-06 1.888240e+00 5.027351e-02
1314 6.007146e-01 3.900225e+01 3.054467e-05 1.810586e-01 -3.294659e-01
1315 6.633718e-01 4.966580e+01 4.604892e-06 8.724399e-01 4.658503e-02
1316 5.225110e-01 3.700290e+01 5.682828e-07 1.886327e+00 2.987119e-01
1317 5.758509e-01 5.942292e+01 1.004227e-06 3.000000e+00 -4.070349e-01
1318 1.267034e+00 5.792995e+01 1.097510e-06 2.840043e-01 1.934035e-01
1319 7.230260e-02 -5.370024e+01 1.202846e-06 2.387746e+00 4.999419e-01
1320 8.957820e-01 1.214838e+01 2.581606e-06 2.999988e+00 -6.830523e-02
1321 3.371350e-01 6.333786e+01 2.056995e-06 2.630781e+00 1.429481e-01
1322 4.452602e-01 6.063872e+01 6.218420e-06 3.000000e+00 -8.108803e-02
1323 7.580546e-01 6.968756e+01 9.210011e-07 2.227684e+00 -2.865624e-02
1324 8.348241e-01 4.635596e+01 2.310029e-06 -1.465656e+00 -2.284696e-02
1325 4.749333e-01 7.495560e+01 4.773462e-06 3.000000e+00 5.410511e-02
1326 6.067568e-01 7.504357e+01 1.455966e-06 2.391543e+00 2.376488e-02
1327 8.516536e-01 7.479685e+01 2.663954e-06 -1.646105e-01 2.229271e-01
1328 4.327406e-01 -9.074122e+01 2.293212e-05 3.000000e+00 -5.000000e-01
1329 5.210873e-01 5.893805e+01 1.320145e-05 7.046054e-01 -3.252191e-02
1330 4.245206e-01 -8.571899e+01 5.599894e-06 2.999944e+00 -4.999998e-01
1331 6.497293e-01 8.554423e+01 2.369950e-06 3.000000e+00 -1.048145e-01
1332 7.179127e-01 5.704404e+01 5.242618e-06 2.999999e+00 -2.005870e-01
1333 9.415765e-01 -5.249841e+01 2.338499e-05 -3.000000e+00 3.237606e-01
1334 9.600757e-01 -9.993229e+01 1.418548e-05 -1.082361e-01 -2.984339e-01
1335 5.772122e-01 6.310313e+01 3.801392e-06 -4.968691e-01 2.360472e-01
1336 8.673951e-01 5.184510e+01 2.547110e-06 -1.203261e+00 4.884346e-02
1337 5.627802e-01 6.263260e+01 1.762523e-06 2.999946e+00 1.441447e-01
1338 9.373539e-01 -4.447292e+01 4.335809e-05 3.879985e-02 -4.508063e-01
1339 1.238131e+00 -4.714259e+01 9.645151e-06 -3.000000e+00 -4.640555e-02
1340 3.616871e-01 -8.106972e+01 1.599111e-05 -1.296621e+00 7.230108e-02
1341 9.836913e-01 6.666045e+01 1.403623e-06 -1.583323e+00 7.575573e-02
1342 5.709828e-01 2.917891e+01 1.012516e-06 2.999999e+00 2.872335e-01
1343 7.007382e-01 -2.660152e+01 3.966555e-05 -3.446734e-03 -4.402091e-01
1344 4.896548e-01 5.525940e+01 1.000296e-06 2.999984e+00 -3.496513e-01
1345 5.606496e-01 5.650897e+01 1.364411e-05 -5.749732e-01 -6.728933e-02
1346 6.881165e-01 -1.495520e+01 6.034139e-06 -3.358683e-01 3.153080e-02
1347 2.155720e-01 -6.418546e+01 2.128599e-06 3.000000e+00 5.000000e-01
1348 3.473642e-02 4.392907e+01 5.347485e-05 -2.861015e+00 2.118636e-01
1349 4.814282e-01 5.764317e+01 1.665529e-06 2.999692e+00 3.577678e-01
1350 3.754290e-01 -7.588320e+01 1.043743e-05 6.213761e-01 1.330567e-01
1351 2.122353e-01 1.446015e+01 3.084286e-06 3.000000e+00 5.000000e-01
1352 8.473201e-01 7.375190e+01 2.674942e-06 -9.658536e-01 -4.155648e-02
1353 1.070258e+00 -1.173631e+01 1.725313e-06 2.992661e+00 2.029078e-01
1354 4.998165e-01 1.801771e+01 1.155041e-06 4.275510e-02 1.978466e-01
1355 1.413895e-01 -9.487473e+01 4.438802e-06 2.655359e+00 1.785069e-01
1356 4.364991e-01 6.609026e+01 2.751426e-06 3.000000e+00 5.634164e-03
1357 7.998492e-01 6.763509e+01 2.895813e-06 2.305322e-01 2.587643e-01
1358 8.058914e-01 3.786509e+01 7.736169e-07 3.000000e+00 5.506975e-02
1359 3.914680e-01 -8.358740e+01 3.230070e-05 3.000000e+00 -2.313952e-01
1360 9.913848e-01 2.840540e+00 2.487661e-06 -2.561489e-01 -1.342749e-01
1361 5.167634e-01 6.047484e+01 4.786302e-06 3.000000e+00 -2.061709e-01
1362 4.832840e-01 4.815163e+01 5.117032e-06 3.000000e+00 2.507091e-01
1363 5.242850e-01 6.795624e+01 3.052879e-06 2.999992e+00 -5.207974e-02
1364 8.172467e-01 8.012109e+01 -1.631575e-04 -2.031013e+00 -1.502203e-01
1365 1.500000e+00 -6.335579e+01 1.880808e-05 -2.063822e-01 -3.249170e-01
1366 6.395624e-01 -2.427771e+01 6.766924e-06 2.863288e-01 -3.877820e-01
1367 6.728146e-01 6.156280e+01 1.319388e-06 -2.303178e+00 -2.014837e-01
1368 5.559864e-01 5.951817e+01 3.707035e-06 3.000000e+00 -9.601386e-02
1369 7.413624e-01 -6.113955e+01 7.108981e-05 -3.880599e-03 -5.000000e-01
1370 3.265302e-01 -7.836397e+01 9.216427e-06 3.000000e+00 -2.563404e-01
1371 7.499581e-01 1.339849e+01 1.165488e-06 1.965172e+00 -3.198190e-02
1372 6.629056e-01 5.009052e+01 9.404954e-06 -1.461045e+00 2.602036e-01
1373 8.122588e-01 -6.484841e+01 2.067575e-05 -3.518836e-02 -5.000000e-01
1374 8.704907e-01 7.090674e+01 4.160273e-06 -4.168056e-01 -1.979137e-01
1375 9.473986e-01 -1.644950e+01 2.464576e-04 -2.184286e-02 -4.249959e-01
1376 3.400535e-01 6.064058e+01 3.571184e-06 2.999999e+00 2.703455e-01
1377 5.285865e-01 6.787402e+01 5.196601e-06 3.000000e+00 -2.381113e-01
1378 9.063301e-01 9.084273e+01 -2.354262e-05 -2.982883e+00 1.181364e-01
1379 3.321721e-01 6.789193e+01 2.149329e-06 3.000000e+00 1.146182e-01
1380 7.167462e-01 3.077641e+01 6.919253e-06 1.017191e+00 -5.876987e-03
1381 7.369484e-01 6.822467e+01 7.990018e-07 -1.648686e+00 -4.141057e-01
1382 6.998513e-01 9.910686e+01 1.317024e-04 -4.092565e-01 -2.482451e-01
1383 7.204260e-01 6.357643e+01 1.140646e-06 -1.652547e+00 -1.033411e-01
1384 1.328052e+00 7.631570e+01 1.100361e-06 -2.267859e-01 -1.775991e-01
1385 8.416194e-01 5.361920e+01 3.732698e-06 2.808080e+00 1.679793e-01
1386 9.126925e-01 5.875222e+01 2.979276e-06 -2.008280e-02 -3.540767e-01
1387 6.936865e-01 6.380747e+01 1.003142e-06 -2.248133e+00 -1.657724e-01
1388 7.261739e-01 5.714426e+01 2.419472e-06 -3.093298e-01 -3.007306e-01
1389 1.231968e+00 7.007963e+01 6.852917e-07 2.999998e+00 -2.000892e-01
1390 9.548656e-01 5.479036e+01 1.997354e-06 3.373177e-02 -2.735584e-01
1391 3.640163e-01 6.803366e+00 4.917032e-06 -1.477844e+00 2.201319e-01
1392 4.638376e-01 1.658087e+01 3.113692e-06 3.000000e+00 4.077705e-01
1393 6.305398e-01 6.070567e+01 2.304899e-06 -1.696419e+00 4.999990e-01
1394 5.168684e-01 5.299865e+01 1.520811e-06 2.999999e+00 3.901472e-02
1395 4.118838e-01 1.466975e+01 3.131005e-06 3.000000e+00 4.999999e-01
1396 5.861590e-01 3.879528e+01 1.722868e-06 1.505694e+00 2.143139e-01
1397 8.286346e-01 7.169949e+01 4.128187e-06 2.384374e+00 -4.951341e-02
1398 7.361841e-01 4.845222e+01 5.477171e-06 3.666772e-01 -4.222591e-01
1399 5.014167e-01 5.406323e+01 1.489035e-06 1.963917e+00 8.484654e-02
1400 6.954166e-01 2.966323e+01 6.096126e-06 3.119969e-01 -3.200694e-02
1401 6.817474e-01 5.709264e+01 1.114832e-06 3.000000e+00 -1.880361e-02
1402 2.219718e-01 2.687671e+01 2.970051e-05 3.000000e+00 3.514791e-01
1403 6.616800e-01 6.239656e+01 2.594450e-06 1.097857e+00 -3.250896e-01
1404 6.667355e-01 4.310653e+01 1.566723e-06 -3.000000e+00 1.030421e-01
1405 4.672942e-01 8.628752e+01 5.172219e-06 2.999945e+00 -7.580859e-02
1406 9.499627e-01 5.084015e+01 1.051306e-06 6.566036e-01 -2.422900e-01
1407 5.262607e-01 6.228630e+01 2.198385e-06 -2.054487e-01 -6.086750e-02
1408 3.148048e-01 8.263344e+01 2.835548e-06 3.000000e+00 -1.250295e-01
1409 7.111006e-01 -9.000365e+01 9.124760e-06 -2.999998e+00 -2.546429e-02
1410 4.970201e-01 5.889429e+01 5.737544e-07 2.999994e+00 4.999990e-01
1411 4.977624e-01 5.163131e+01 4.344669e-06 3.000000e+00 -7.167586e-03
1412 7.007694e-01 6.147652e+01 9.709093e-07 2.057210e-01 2.630016e-01
1413 5.266360e-01 -4.778963e+01 2.615279e-05 1.773858e-01 -5.000000e-01
1414 9.403667e-01 7.131691e+01 3.343616e-06 6.642962e-01 -1.424010e-01
1415 4.621727e-01 7.047327e+01 2.179729e-06 3.000000e+00 7.506170e-02
1416 6.738227e-01 4.119177e+01 3.080133e-06 3.000000e+00 4.527964e-02
1417 2.991048e-01 1.000000e+02 1.204116e-05 -2.639546e+00 4.999963e-01
1418 7.580688e-01 -5.788262e+00 2.885108e-06 -3.951481e-01 8.802196e-02
1419 4.910919e-01 -8.262051e+01 2.199138e-05 -2.999333e+00 -1.269035e-03
1420 3.198062e-01 1.351846e+01 5.411320e-06 3.000000e+00 3.883154e-01
1421 3.702292e-01 5.209589e+01 1.060346e-06 3.000000e+00 6.800294e-02
1422 6.072310e-01 3.966732e+01 1.686604e-06 -2.215989e+00 -2.047053e-02
1423 9.648876e-01 5.886064e+01 3.713116e-06 -1.351868e+00 -6.051624e-02
1424 7.629743e-01 -8.826809e+01 9.991701e-06 -8.156950e-02 -4.969288e-01
1425 8.674381e-02 8.873008e+01 3.849870e-06 3.000000e+00 5.000000e-01
1426 5.315513e-01 9.764989e+01 2.596066e-06 2.999996e+00 4.194252e-02
1427 5.969354e-01 -6.286560e+01 2.662997e-05 1.708821e-01 -4.260361e-01
1428 1.228758e+00 7.212887e+01 9.446149e-07 2.999999e+00 -2.535227e-01
1429 8.214017e-01 -9.131752e+01 8.581784e-06 5.908193e-02 -2.966753e-01
1430 1.227028e+00 -4.636990e+01 2.906174e-05 -3.000000e+00 -5.096635e-02
1431 9.043320e-01 6.620218e+01 7.384749e-06 2.047810e-01 -5.000000e-01
1432 1.487190e+00 -2.569857e+01 1.554263e-05 -3.000000e+00 -1.037443e-01
1433 3.285067e-01 7.014390e+01 1.623833e-05 3.000000e+00 3.398518e-01
1434 8.025110e-01 -6.693703e+01 6.941240e-05 -8.513248e-02 -5.000000e-01
1435 6.782994e-01 5.879663e+01 1.958371e-06 3.000000e+00 9.826232e-02
1436 2.492158e-01 -9.268560e+01 7.711003e-06 1.847849e-01 4.092121e-01
1437 4.342388e-01 2.245205e+01 6.143261e-06 3.000000e+00 4.464345e-01
1438 5.451119e-01 8.502929e+01 6.486057e-06 3.000000e+00 -2.503716e-01
1439 8.729719e-01 5.818034e+01 1.916438e-05 -1.602745e-02 -3.637541e-01
1440 5.328570e-01 3.204809e+01 1.255144e-06 -2.146651e+00 1.810073e-01
1441 6.478495e-01 7.538787e+01 1.892598e-06 1.689969e+00 3.860793e-01
1442 4.883364e-01 3.804664e+01 1.393796e-06 3.000000e+00 -5.209508e-02
1443 7.668333e-01 1.539182e+01 2.059348e-06 3.000000e+00 2.938027e-01
1444 7.653611e-01 7.080148e+01 1.546390e-06 -1.302663e+00 1.581614e-01
1445 7.781200e-01 2.308633e+01 2.967400e-06 -3.719121e-01 -3.747617e-01
1446 7.247584e-01 6.311042e+01 3.646306e-06 -2.914421e-01 -3.453678e-01
1447 6.878693e-01 6.608860e+01 3.024604e-06 8.114515e-01 -2.397010e-01
1448 6.835378e-01 4.188835e+01 1.217250e-06 2.165907e+00 -2.590126e-02
1449 3.343577e-01 5.115724e+01 3.612814e-05 3.000000e+00 1.525301e-01
1450 1.056335e+00 -4.682471e+01 2.468015e-05 -2.799711e-02 -4.191943e-01
1451 4.134433e-01 6.456275e+01 2.252206e-06 7.226551e-01 4.999998e-01
1452 4.947387e-01 1.448283e+01 1.684638e-06 3.000000e+00 7.550345e-02
1453 6.471197e-01 1.385202e+01 1.144062e-06 3.000000e+00 -3.470404e-02
1454 7.495480e-01 6.503791e+01 4.361525e-06 -1.554822e+00 1.232160e-01
1455 4.373003e-01 3.152092e+01 1.269512e-06 3.000000e+00 3.451793e-01
1456 1.153105e+00 -1.000000e+02 1.061284e-05 -3.000000e+00 -1.652140e-01
1457 1.031333e+00 -9.999999e+01 9.755716e-06 -5.673154e-02 -5.000000e-01
1458 7.343515e-01 2.427301e+01 2.832213e-06 1.048049e+00 1.720399e-01
1459 9.875678e-01 -7.330465e-01 1.016277e-06 2.772541e+00 5.368142e-02
1460 6.679470e-01 6.699262e+01 1.760058e-06 2.999998e+00 4.931339e-02
1461 3.327266e-01 7.041087e+01 5.427875e-06 3.000000e+00 5.000000e-01
1462 7.238481e-01 1.515864e+01 3.644162e-06 2.999999e+00 3.462360e-01
1463 1.500000e+00 -4.622276e+01 1.005508e-05 -9.881448e-01 -1.969948e-01
1464 5.576796e-01 6.957640e+01 1.657691e-06 2.999999e+00 -2.597804e-01
1465 1.016237e+00 1.929964e+01 7.645009e-06 -4.174013e-01 -2.786202e-01
1466 2.479613e-01 5.289460e+01 8.800318e-06 3.000000e+00 4.703875e-01
1467 1.159367e+00 3.864333e+01 1.695424e-06 -1.535867e+00 -8.870518e-02
1468 7.104407e-01 -9.390354e+01 7.164870e-06 -2.999945e+00 1.044476e-02
1469 4.887419e-01 3.763690e+01 7.870504e-07 1.365670e+00 7.850207e-02
1470 9.540221e-01 5.003976e+01 2.253983e-06 -3.000000e+00 -2.205107e-02
1471 6.320601e-01 4.430631e+01 5.730074e-06 -3.000000e+00 -1.150444e-01
1472 6.527152e-01 7.312191e+01 6.150305e-06 3.000000e+00 -1.602413e-01
1473 8.081392e-01 1.736990e+01 2.575918e-06 2.999999e+00 2.033568e-01
1474 7.133972e-01 -9.993348e+01 1.142019e-05 -3.000000e+00 -9.983252e-02
1475 1.132840e-01 5.297198e+01 1.586051e-05 2.240997e+00 2.681366e-01
1476 8.636963e-01 -1.830191e+01 2.182439e-06 -1.200521e-02 -4.834818e-01
1477 7.400893e-01 5.642935e+01 2.898127e-06 -2.743433e+00 1.260215e-01
1478 8.070145e-01 7.131184e+01 2.945447e-06 1.659381e-01 1.125716e-01
1479 5.021947e-02 5.784117e+01 1.891764e-06 2.581896e+00 2.932269e-01
1480 9.830333e-01 1.798196e+00 1.570979e-06 2.999890e+00 8.328935e-02
1481 5.272146e-01 7.066544e+01 3.339162e-06 3.000000e+00 -8.928715e-02
1482 6.865436e-01 5.968854e+01 6.885067e-06 -5.228039e-01 -2.627940e-02
1483 6.219118e-01 -2.429036e+01 8.988125e-06 7.245599e-01 -1.545198e-01
1484 9.334943e-01 7.093618e+00 3.728572e-06 1.204191e-02 -1.965016e-01
1485 4.339410e-01 5.286419e+01 1.520876e-05 1.214891e+00 5.726152e-02
1486 1.207323e+00 -3.300723e+01 1.299995e-05 -3.000000e+00 -1.187044e-01
1487 7.422728e-01 5.538398e+01 2.778217e-06 -1.477583e+00 3.910997e-01
1488 1.500000e+00 -3.473536e+01 7.688805e-06 -2.999998e+00 1.257563e-01
1489 3.509307e-01 6.204315e+01 6.733033e-06 3.000000e+00 2.899583e-01
1490 7.277542e-01 5.402967e+01 2.075216e-05 1.754286e-02 -3.161042e-01
1491 5.512510e-01 4.200942e+01 1.536612e-06 2.999997e+00 3.430956e-02
1492 9.589657e-01 6.554487e+01 1.514595e-06 9.665936e-01 -3.546895e-01
1493 1.342611e-01 -9.781967e+01 3.658715e-06 3.000000e+00 2.607166e-01
1494 6.165641e-01 2.439932e+01 3.173797e-06 3.000000e+00 2.002839e-01
1495 1.032761e+00 -9.999999e+01 6.900809e-06 2.831896e-02 -4.546136e-01
1496 1.060221e+00 3.050915e+01 2.325782e-06 -8.636995e-01 6.133394e-02
1497 9.700492e-01 6.351710e+01 2.023462e-06 -1.518613e+00 5.081556e-02
1498 7.763503e-01 6.182495e+01 3.187702e-06 2.596902e-01 -3.983016e-01
1499 7.178035e-01 -9.251946e+01 3.666305e-06 3.000000e+00 -1.808226e-01
1500 4.854050e-01 -8.080899e+01 1.646010e-05 7.108877e-01 -2.364925e-01
1501 3.475412e-01 3.463455e+01 4.319088e-06 3.000000e+00 5.000000e-01
1502 7.345632e-01 3.573782e+01 1.162224e-05 -1.877358e-01 -1.784806e-01
1503 8.795057e-01 6.347899e+01 3.283983e-06 -2.144696e+00 -6.388965e-02
1504 9.565682e-01 7.059770e+01 1.156484e-06 1.911523e-01 -2.877866e-01
1505 7.530508e-01 -9.788716e+01 1.032830e-05 -2.994557e+00 1.107545e-01
1506 7.475479e-01 1.308711e+01 1.088899e-06 1.338002e+00 3.065104e-03
1507 1.009546e+00 4.984175e+01 1.819229e-06 -1.598116e-01 1.372101e-01
1508 1.000000e-02 6.848754e+01 6.694201e-06 2.889018e+00 4.479717e-01
1509 7.148091e-01 4.079926e+01 2.491363e-06 3.000000e+00 -1.137755e-01
1510 8.229752e-01 6.308807e+01 2.089242e-06 -2.232588e+00 2.403256e-01
1511 6.118834e-01 2.227785e+01 5.432504e-06 3.000000e+00 -4.245806e-02
1512 4.865699e-01 5.869103e+01 1.953895e-06 3.000000e+00 3.821251e-01
1513 7.255079e-01 6.998355e+01 1.740354e-06 2.604038e+00 -1.082729e-02
1514 1.045624e+00 -6.318979e+01 1.702906e-05 -1.489404e-02 -4.299763e-01
1515 3.948180e-01 5.489340e+01 2.405036e-05 8.725255e-01 -8.938297e-03
1516 3.219761e-01 2.509633e+01 4.829146e-06 3.000000e+00 3.235996e-01
1517 4.764722e-01 7.049126e+01 2.516363e-06 2.999996e+00 1.196022e-01
1518 2.563023e-01 -9.993888e+01 1.409304e-05 3.810424e-01 1.140512e-01
1519 4.954433e-01 4.369778e+01 2.383218e-06 1.491741e+00 1.425077e-01
1520 4.296045e-01 1.749042e+01 2.764441e-06 3.000000e+00 4.392102e-01
1521 6.902821e-01 2.133228e+01 5.895328e-06 1.260072e-01 -7.638196e-02
1522 7.541770e-01 6.968212e+01 1.266274e-06 -5.811343e-01 -3.882400e-01
1523 8.485625e-01 2.221695e+01 1.110269e-06 -9.043020e-01 2.020720e-01
1524 6.914623e-01 -3.682159e+01 3.442016e-05 1.548773e-01 -4.144469e-01
1525 6.764610e-01 5.820850e+01 2.268264e-06 2.999991e+00 -9.339791e-03
1526 1.772545e-01 -9.489065e+01 5.348953e-05 -2.999891e+00 -1.542238e-02
1527 6.040668e-01 6.330439e+01 1.877947e-06 3.000000e+00 -1.034877e-01
1528 4.511926e-01 6.230881e+01 1.237077e-06 -3.000000e+00 5.000000e-01
1529 5.258416e-01 6.678063e+01 1.724113e-06 3.000000e+00 4.220631e-01
1530 7.579543e-01 6.747195e+01 3.921655e-06 1.991622e-01 -1.294599e-01
1531 7.153743e-01 -9.686811e+01 1.174114e-05 1.597544e+00 -1.090468e-01
1532 4.644790e-01 -9.979572e+01 1.923764e-05 -2.992747e+00 -6.254760e-02
1533 5.947545e-01 9.258346e+01 1.279305e-06 5.099579e-01 -2.052039e-01
1534 6.145855e-01 -6.867579e+00 1.706381e-06 2.999996e+00 -4.059911e-03
1535 6.515072e-02 4.381754e+01 2.476351e-04 1.140760e+00 2.128065e-01
1536 7.825234e-01 9.996544e+01 -2.773554e-06 -1.183131e+00 3.094381e-01
1537 3.825660e-01 -9.941586e+01 4.456319e-05 3.000000e+00 -3.976895e-01
1538 9.312563e-01 5.756742e+01 3.315108e-06 -5.919234e-01 1.009105e-01
1539 7.457660e-01 6.970820e+01 2.302866e-06 2.807445e+00 2.957441e-01
1540 6.425527e-01 6.331813e+01 8.328070e-06 1.139732e+00 -7.707838e-02
1541 4.653091e-01 4.863370e+01 5.192800e-06 3.000000e+00 2.825173e-01
1542 5.064232e-01 5.065910e+01 1.033499e-05 3.000000e+00 -2.940820e-01
1543 4.017623e-01 1.906689e+01 2.008204e-05 -4.271893e-01 1.178666e-02
1544 6.067168e-01 5.834839e+01 2.387399e-06 3.000000e+00 -1.842473e-01
1545 7.399897e-01 2.853505e+01 1.879243e-06 2.999999e+00 -4.244810e-02
1546 1.288920e-02 3.237441e+01 4.420077e-05 1.705210e+00 -4.214933e-01
1547 9.846601e-01 -9.992066e+01 5.444585e-06 -7.808218e-02 -4.555733e-01
1548 8.113898e-01 -9.969258e+01 1.229027e-05 -6.613761e-02 -5.000000e-01
1549 6.418422e-01 5.917376e+01 5.548717e-06 -2.331003e+00 1.609214e-02
1550 2.769655e-01 4.374686e+01 4.759861e-05 -2.790532e-01 -1.409880e-02
1551 3.348030e-01 6.261424e+01 1.065127e-05 3.000000e+00 -3.179427e-02
1552 4.925767e-01 6.239562e+01 2.971290e-05 3.000000e+00 -6.126599e-02
1553 6.059640e-01 4.805329e+01 1.653121e-06 2.087008e+00 -1.570814e-01
1554 1.769557e-01 3.919190e+01 1.494785e-04 -6.702706e-02 -4.819340e-02
1555 8.036113e-01 8.215729e+00 3.519693e-06 -1.767827e+00 -1.660010e-01
1556 6.384008e-01 4.316888e+01 8.939906e-05 3.183347e-01 -3.913534e-01
1557 4.697966e-01 -5.026771e+01 5.626107e-06 -3.000000e+00 2.620702e-02
1558 3.644181e-01 9.999811e+01 2.142340e-05 -5.479480e-01 4.999995e-01
1559 7.367254e-01 5.673490e+01 1.404784e-05 9.836996e-02 -2.927126e-01
1560 7.526403e-01 6.880962e+01 9.142323e-07 2.794982e+00 -1.541926e-01
1561 6.918421e-01 5.179422e+01 1.244022e-05 -1.098266e+00 1.800126e-01
1562 9.962946e-01 2.809592e+01 6.868233e-06 1.064395e-01 -2.614631e-01
1563 4.301455e-01 -8.858174e+01 1.470946e-05 1.855977e+00 -5.000000e-01
1564 1.064738e+00 4.931337e+01 1.449493e-06 -6.573658e-02 1.980998e-02
1565 9.019982e-01 6.755520e+01 3.780955e-06 -1.186237e-01 -2.990990e-01
1566 8.491878e-01 6.790209e+01 3.177347e-06 -2.999999e+00 -2.577479e-02
1567 7.753798e-01 7.101004e+01 3.024707e-06 2.577510e-01 1.930919e-01
1568 7.043701e-01 -3.031045e+01 1.773321e-05 -2.026444e-01 -5.000000e-01
1569 8.209730e-01 3.479141e+00 7.185436e-06 1.680821e-01 -1.509368e-01
1570 7.068093e-01 3.987845e+01 1.450149e-06 -1.080230e+00 1.104082e-01
1571 4.974036e-01 7.326391e+01 3.169964e-06 3.000000e+00 8.944355e-02
1572 4.358872e-01 1.340278e+01 4.711352e-06 3.000000e+00 3.318443e-01
1573 6.491097e-01 6.897264e+01 1.173403e-06 2.999974e+00 1.675862e-01
1574 5.561045e-01 5.770545e+01 1.942896e-06 2.933993e+00 -2.841938e-01
1575 4.444510e-01 6.803708e+01 5.708765e-06 3.000000e+00 1.200693e-01
1576 3.489503e-01 -9.883938e+01 1.528833e-05 -2.758906e+00 -4.304751e-01
1577 1.162316e+00 -1.000000e+02 7.755438e-06 -3.000000e+00 -1.664692e-01
1578 6.388326e-01 6.746147e+01 1.820388e-06 2.035901e+00 -2.434066e-01
1579 7.394865e-01 6.486646e+01 1.865197e-06 -1.056360e+00 5.000000e-01
1580 6.616334e-01 5.587200e+01 3.244615e-06 2.999999e+00 -2.560120e-01
1581 6.374664e-01 7.224247e+01 1.392654e-06 -2.999993e+00 -1.147220e-01
1582 2.108544e-01 5.062726e+01 1.622867e-05 3.000000e+00 3.869957e-01
1583 5.017572e-01 -7.506226e+01 9.448804e-06 3.823529e-01 -2.931321e-01
1584 2.391230e-01 1.468817e+01 2.480887e-06 3.000000e+00 5.000000e-01
1585 4.801702e-01 6.985411e+01 4.840838e-06 3.000000e+00 1.078235e-01
1586 1.000026e-02 3.829187e+01 4.865998e-07 3.000000e+00 4.999999e-01
1587 5.089642e-01 -8.886728e+01 5.337265e-05 -1.566617e-01 -2.612772e-01
1588 5.164673e-01 -7.803206e+01 1.165635e-05 2.997782e+00 -2.609880e-01
1589 4.979376e-01 -2.326784e+01 1.431304e-05 1.268558e-01 -4.999998e-01
1590 1.000000e-02 -1.310275e+01 5.743061e-05 2.878728e+00 3.134357e-01
1591 6.789357e-01 6.598271e+01 6.037608e-06 3.000000e+00 -1.397587e-01
1592 7.631977e-01 -2.623137e+01 2.712004e-05 3.703690e-03 -2.335097e-01
1593 4.187242e-01 -7.306272e+01 3.663020e-06 2.994159e+00 -4.999989e-01
1594 5.013298e-01 -8.389309e+01 2.546968e-06 1.308240e+00 -3.669549e-01
1595 4.386536e-01 1.687078e+01 3.371542e-06 3.000000e+00 4.258127e-01
1596 8.901223e-01 2.121161e+01 1.756559e-06 -2.418621e+00 -2.098907e-02
1597 9.982892e-01 -1.536459e+01 2.479214e-06 -6.575263e-01 -2.276429e-02
